표준ID,버스정류장ARS번호,정류소명,X좌표,Y좌표
113000109,14200,광흥창역.서강동주민센터,126.9317632,37.54831086
113000110,14201,광흥창역.서강동주민센터,126.9315291,37.54810622
113000111,14202,창전현대홈타운,126.9325438,37.55068603
113000112,14203,창전현대홈타운,126.932408,37.55066842
113000113,14204,신촌로터리,126.9348658,37.55399466
113000114,14205,신촌로터리,126.9355019,37.55423909
113000116,14207,이화여대입구,126.9447772,37.55660436
113000117,14208,이화여대입구,126.945794,37.55591683
113000118,14209,이화여대입구,126.9459257,37.55579804
113000119,14210,대흥교회,126.9458281,37.55405082
113000120,14211,대흥교회,126.945964,37.55378585
113000121,14212,서강대학교후문,126.9440498,37.55047645
113000472,14213,마포자이2차아파트.대흥역,126.9426771,37.54874812
113000124,14215,굴레방다리.아현역,126.9574723,37.55728253
113000125,14216,양화진성지공원입구,126.9120466,37.54870142
113000494,14217,홍대입구,126.9206176,37.55461798
113000127,14218,홀트아동복지회,126.9122063,37.5489317
113000128,14219,합정역,126.9157588,37.55093438
113000129,14220,합정역,126.9151741,37.55033422
113000133,14224,홍대입구역,126.9234178,37.55668829
113000134,14225,홍대입구역,126.9234487,37.55650499
113000135,14226,연남동,126.9275885,37.56250089
113000137,14228,신촌역,126.9348148,37.55573474
113000139,14230,극동방송,126.9230494,37.54942568
113000140,14231,극동방송,126.9229361,37.54942883
113000141,14232,홍익대학교,126.9237383,37.55222647
113000142,14233,홍익대학교,126.9246504,37.55305628
113000143,14234,산울림소극장,126.9297933,37.55441887
113000144,14235,산울림소극장,126.9301853,37.55494793
113000145,14236,신수중학교,126.9326708,37.54536809
113000146,14237,신수중학교,126.9327465,37.5454041
113000147,14238,래미안웰스트림아파트,126.9361916,37.54419847
113000148,14239,한국출판콘텐츠센터,126.9357656,37.54443518
113000149,14240,용강동주민센터,126.9404822,37.54197747
113000150,14241,용강동주민센터,126.9411319,37.54166798
113000151,14242,용강동입구,126.9440875,37.53961489
113000152,14243,마포대교입구,126.9440749,37.53949321
113000153,14244,메세나폴리스,126.9127871,37.55073801
113000154,14245,마포한강푸르지오,126.9126757,37.55075951
113000155,14246,성산초등학교입구,126.9119533,37.55314542
113000156,14247,성산초등학교입구,126.9120662,37.553141
113000157,14248,기업은행서교동지점(최규하대통령가옥),126.9113576,37.55473483
113000158,14249,기업은행서교동지점(최규하대통령가옥),126.9110172,37.55493763
113000159,14250,망원시장.망원동월드컵시장입구,126.9086482,37.55759362
113000160,14251,망원시장.망원동월드컵시장입구,126.9088469,37.5575352
113000161,14252,마포구청역입구,126.9062802,37.56037614
113000162,14253,마포구청역입구,126.9058446,37.56066359
113000163,14254,성서초등학교,126.9115322,37.55870178
113000164,14255,성서초등학교,126.9111668,37.55853277
113000234,14256,새서울의원,126.9072645,37.55111278
113000166,14257,미원아파트입구,126.9032502,37.5591385
113000167,14258,미원아파트입구,126.9033699,37.55918616
113000168,14259,망원2동주민센터,126.9030616,37.56005339
113000169,14260,망원2동주민센터,126.9029038,37.56011548
113000170,14261,청기와빌라,126.9040781,37.5606463
113000171,14262,청기와빌라,126.9047095,37.56081668
113000172,14263,망원정입구,126.9069736,37.55263292
113000173,14264,성산초등학교,126.9100787,37.55363374
113000174,14265,서서울농협,126.9061906,37.55330656
113000175,14266,서서울농협,126.9060268,37.55342061
113000176,14267,망원1동주민센터,126.9049186,37.55562886
113000177,14268,망원1동주민센터,126.9050628,37.55543175
113000178,14269,동교초등학교,126.904231,37.55792973
113000179,14270,동교초등학교,126.9041054,37.55789925
113000180,14271,월드컵파크7단지,126.8783245,37.58126463
113000181,14272,월드컵파크7단지,126.879263,37.58185541
113000182,14273,월드컵경기장북측,126.8995283,37.57293957
113000183,14274,월드컵경기장북측,126.898155,37.57385683
113000184,14275,경성중고.홍대부속여중고입구,126.9156057,37.55978115
113000189,14283,삼진제약,126.9270819,37.55338312
113000190,14284,홍대입구역사거리,126.9220069,37.55479007
113000192,14286,상암DMC홍보관.YTN,126.8912629,37.57789158
113000193,14287,상암DMC홍보관.YTN,126.8914688,37.57765399
113000194,14288,월드컵파크5단지.상암중고등학교입구,126.8860352,37.58089116
113000195,14289,월드컵파크5단지,126.8866216,37.58044677
113000196,14290,상암DMC입구,126.8824811,37.58354573
113000197,14291,상암고등학교,126.8841642,37.58189711
113000198,14292,월드컵파크3단지후문,126.8897197,37.57118512
113000199,14293,마포아트센터,126.9438865,37.54994857
113000201,14295,월드컵파크4단지후문.JTBC,126.8899198,37.57747775
113000202,14296,디지털미디어시티역2번출구,126.8997172,37.57519431
113000203,14306,월드컵파크4단지후문.JTBC,126.8900074,37.57782283
113000204,14307,누리꿈스퀘어.MBC,126.8895595,37.57887743
113000205,14308,월드메르디앙아파트,126.9234328,37.54509499
113000206,14309,월드메르디앙아파트,126.9242878,37.54495774
113000207,14310,한강밤섬자이아파트,126.9277922,37.54570645
113000208,14311,한강밤섬자이아파트,126.9277337,37.54565063
113000209,14312,서강해모로아파트,126.9294971,37.54568767
113000210,14313,서강해모로아파트,126.9296194,37.54560173
113000211,14314,서교동주민센터.마포신문사,126.9163398,37.55494126
113000212,14315,동교로사거리,126.9198079,37.55568772
113000213,14316,월드컵경기장북측,126.8982584,37.57368787
113000214,14317,강변한신코아,126.9437827,37.53741451
113000430,14330,난지한강공원,126.8784286,37.5676465
113000428,14331,난지한강공원,126.8751262,37.56884773
113000410,14332,월드컵공원입구.문화비축기지입구,126.8927759,37.5682127
113000425,14333,디지털미디어시티역,126.9006168,37.57500548
113000433,14334,월드컵파크9.10.11.12단지,126.878698,37.585313
113000432,14335,월드컵파크9.10.11.12단지,126.879869,37.58447574
102000254,14336,용마루고개.브라운스톤공덕아파트,126.9569397,37.54114158
113000436,14337,하늘초등학교,126.8797231,37.58533909
113000435,14338,월드컵파크10단지,126.881522,37.58624978
113000437,14339,월드컵파크11.12단지,126.8809657,37.58614463
113000438,14340,수색교,126.8841033,37.58719789
113000434,14341,수색교,126.8840173,37.58712729
113000495,14342,가좌역1번출구,126.9152459,37.56819287
113000496,14343,가좌역,126.9153966,37.56794087
113000448,14344,디지털미디어시티역,126.9005145,37.57560173
113000446,14346,청구아파트.참누리아파트,126.9028314,37.57420303
113000445,14347,청구아파트.참누리아파트,126.9031487,37.57388317
113000444,14348,중동현대아파트,126.9072513,37.5716679
113000443,14349,중동현대아파트,126.9071369,37.5715922
113000442,14350,가좌행복주택.건영월드컵아파트,126.9121906,37.56934705
113000441,14351,가좌행복주택.건영월드컵아파트,126.9115576,37.56947794
113000440,14352,월드컵아이파크,126.9135314,37.56653684
113000439,14353,월드컵아이파크,126.9136642,37.56651634
113000455,14354,DMC첨단산업센터,126.8866033,37.58385898
113000454,14355,DMC첨단산업센터,126.8867138,37.58374196
113000453,14356,SBS.YTN,126.8943446,37.57962335
113000452,14357,SBS.YTN,126.8941005,37.57969071
113000451,14358,공항철도디지털미디어시티역,126.8989066,37.57669754
113000450,14359,공항철도디지털미디어시티역,126.8982003,37.57704931
113000449,14360,디지털미디어시티역,126.900583,37.575417
113000469,14361,상암동주민센터앞,126.8938256,37.57852854
111001115,14362,MBC,126.8909206,37.58185375
111001114,14363,MBC,126.8909578,37.58173383
113900288,14490,난지천공원,126.8867916,37.57401562
113900296,14491,공덕시장,126.9531913,37.54432807
113900260,14492,마포16번종점,126.8988716,37.56087109
113900297,14493,서부면허시험장.월드컵파크8단지,126.881932,37.57836618
113900299,14494,창전중앙하이츠아파트,126.9275474,37.54989576
113900284,14495,망원유수지.마포구민체육센터,126.8986146,37.55650465
113900285,14496,양화진성지,126.911933,37.5456676
113900300,14497,홍대입구역,126.9237373,37.55734243
113900301,14498,홍대입구역,126.9236051,37.55760561
113900302,14499,아현전철역,126.9560393,37.55702037
113900303,14500,샛별문방구.마포전철역,126.9475982,37.53982311
113900304,14501,청암대,126.9478121,37.53572057
113900219,14502,한겨레신문사,126.958961,37.54724101
113900305,14503,동원데자뷰아파트,126.8992454,37.56034875
113900306,14505,창전삼성아파트109동,126.9302748,37.55029681
113900307,14506,홍대후문,126.9273552,37.55121056
113900308,14507,신촌수정탕,126.937575,37.54982103
113900014,14508,태양빌딩,126.8993624,37.55607205
113900273,14509,난지천공원,126.8862741,37.57419903
113900016,14510,다운교회,126.9126636,37.54563051
113900245,14511,동교로사거리,126.9209175,37.55571085
113900017,14512,코오롱아파트106동앞,126.9230364,37.56087609
113900018,14513,가든호텔.삼성프라자,126.9493434,37.54081783
113900019,14514,우성아파트3동,126.9475563,37.53617498
113900020,14515,대상아파트,126.8996758,37.55975809
113900022,14517,창전삼성아파트107동,126.9310258,37.55071751
113900023,14518,서강유치원,126.9279725,37.55192939
113900024,14519,삼익아파트입구,126.9356073,37.54995111
113900025,14520,용약국,126.9368492,37.55444275
113900274,14521,월드컵파크3단지,126.8884095,37.5727829
113900026,14522,한이맨션,126.9141613,37.54555455
113900027,14524,코오롱아파트104동앞,126.9219101,37.56226001
113900028,14525,돼지슈퍼,126.9614903,37.55692599
113900029,14527,하나님의교회,126.9600229,37.54632015
113900030,14528,신부파스카아파트,126.9003749,37.55876547
113900031,14530,창전삼성아파트104동,126.9315422,37.55112813
113900032,14531,유관순무용원,126.9290655,37.55275825
113900033,14532,신수경남아파트,126.9336241,37.55007087
113900251,14534,성원아파트,126.9016135,37.55654776
113900035,14536,서일빌딩,126.9159862,37.54546184
113900267,14537,청원빌딩,126.9180414,37.55834481
113900036,14538,코오롱아파트사거리,126.9213134,37.56299335
113900037,14539,신일약국,126.9626027,37.55601313
101900026,14540,아현실버복지관,126.960144,37.55766425
113900038,14541,S마트,126.9475649,37.53868831
113900039,14542,동교초등학교,126.9014569,37.55723333
113900040,14544,창전삼성아파트입구,126.9324133,37.55161491
113900041,14545,와우공원입구,126.93,37.553206
113900042,14546,마포소방서,126.9328,37.54906903
113900043,14547,광흥창역.서강동주민센터,126.9326517,37.54824002
113900225,14548,대흥역,126.9411348,37.54816137
113900252,14549,동교초등학교,126.9029458,37.55683004
113900044,14550,마포농수산물시장.월드컵경기장,126.8972903,37.56631219
113900045,14551,당인리발전소,126.9179121,37.54535578
113900046,14552,경성고교입구,126.9164761,37.56007393
113900047,14553,대룡빌딩,126.9222417,37.56371984
113900049,14554,열린마트,126.9515976,37.54209428
113900262,14555,성원아파트,126.9015923,37.55663384
113900309,14556,한강공원입구,126.8992532,37.5561441
113900050,14557,금호태영아파트,126.9316982,37.55369612
113900246,14558,경의선책거리.산울림소극장,126.9303077,37.55494863
113900231,14559,신수동성당.신수동주민센터,126.9338544,37.54733949
113900051,14560,서강수협.신수중학교,126.9324055,37.54539878
113900052,14561,용강초등학교,126.9443569,37.54674567
113900253,14562,하나은행망원동지점,126.9042734,37.55711039
113900053,14563,마포구청.마포구청역,126.9009074,37.56569158
113900054,14564,당인리발전소후문,126.921048,37.54515167
113900055,14565,마포FM,126.9176773,37.5610344
113900056,14566,연남동주민센터,126.9230395,37.56412227
113900057,14567,도화현대1차아파트111동앞,126.95438,37.5411895
113900058,14569,성원아파트,126.9371865,37.54722647
113900059,14570,한국출판콘텐츠센터,126.9355602,37.54456478
113900060,14571,서울여자중고등학교,126.9471491,37.54705554
113900254,14572,망원시장,126.9059762,37.55746494
113900061,14573,월드컵경기장역,126.900261,37.56927143
113900062,14574,상수동,126.922982,37.54649173
113900265,14575,경성중고.홍익디자인고,126.9192108,37.56196417
113900063,14576,에덴지우아파트,126.9242513,37.56461549
113900064,14577,도화현대1차아파트,126.9554501,37.54049476
113900065,14579,망원유수지.마포구민체육센터,126.8990117,37.55591625
113900232,14582,마포세무서,126.9389745,37.54711466
113900066,14583,신수현대아파트.래미안웰스트림,126.9367248,37.54375541
113900067,14584,염리삼성아파트,126.9475114,37.54849439
113900068,14585,망원우체국,126.907396,37.55775964
113900069,14586,상수역,126.9235341,37.5476832
113900070,14587,코오롱아파트사거리,126.9207744,37.56365925
113900071,14588,에덴맨션,126.9249708,37.56400206
113900286,14589,서부수도사업소,126.9598152,37.55681431
113900255,14590,화평교회,126.9011906,37.55446719
113900247,14591,신촌한의원,126.931671,37.556828
113900072,14592,굴다리시장,126.9414948,37.54642315
113900073,14593,신석초등학교,126.9387465,37.54324513
113900074,14594,일성여자중고등학교,126.9484116,37.54889058
113900075,14595,망원전철역,126.9099748,37.5561052
113900076,14596,상수두산아파트,126.9244463,37.54765511
113900077,14597,경성중고후문,126.9202217,37.56434091
113900078,14598,하모니마트사거리,126.9254139,37.56334773
113900217,14599,만물사부동산,126.9606514,37.55533821
113900079,14600,하나님의교회,126.9552429,37.53943051
113900001,14601,MBC,126.8918558,37.57954832
113900002,14602,월드컵파크4단지,126.8876085,37.57778959
113900003,14603,상암중학교,126.8874826,37.57935869
113900004,14604,서울산업진흥원.국악방송,126.8889963,37.58086993
113900005,14605,우리기술사옥.한국지역정보개발원,126.8889963,37.58086993
113900006,14606,DMC빌,126.8856625,37.5823348
113900007,14607,우리금융상암센터.DMC빌,126.8854242,37.58193893
113900223,14608,도화현대1차아파트단지내,126.954759,37.53998817
111001127,14610,상암고등학교,126.8831559,37.58083739
113900314,14611,"상암월드컵파크6,7단지",126.8805893,37.58120001
113900315,14612,"상암월드컵파크6,7단지",126.8806099,37.58107967
111901150,14613,상암고등학교,126.8836668,37.5807403
111901151,14616,월드컵파크6단지상가,126.8856861,37.57983048
113900290,14617,공덕역10번출구,126.9532398,37.54182826
113900289,14618,공덕역10번출구,126.9528141,37.54180271
113900291,14619,웨딩타운,126.9514929,37.55702498
113900293,14620,상지초등학교,126.8814088,37.57966781
113900218,14622,아현전철역,126.9568474,37.55731746
113900008,14623,스탠포드호텔,126.9475982,37.53982311
113900009,14624,우리기술사옥.한국지역정보개발원,126.9478121,37.53572057
113900010,14625,전자회관,126.8992454,37.56034875
113900011,14626,상암중학교,126.8872628,37.57930105
113900012,14627,월드컵파크6단지,126.8873888,37.57819762
113900013,14628,YTN뉴스퀘어.CJE&M,126.8919741,37.57949464
113900256,14659,마포한강아이파크아파트,126.9041757,37.552481
113900080,14661,중동초등학교,126.91015,37.56684753
113900081,14662,대흥태영아파트,126.9430951,37.54580618
113900082,14663,용강동주민센터,126.9408855,37.54169816
113900083,14667,마포현대아파트,126.9491591,37.54879689
113900084,14669,성산초등학교,126.9123306,37.55427308
113900237,14670,서강초등학교,126.926268,37.54761052
113900085,14671,경의선숲길공원입구,126.9190042,37.56587161
113900086,14672,대명아파트,126.9242979,37.56217648
113900087,14674,환일고등학교,126.9607495,37.55455772
113900216,14675,용산성당.현대홈타운,126.9530246,37.53767882
113900088,14676,가구단지,126.960628,37.55810012
113900089,14677,하모니마트,126.9059724,37.55233945
113900090,14678,성모병원사거리,126.9121536,37.56463135
113900091,14693,창전삼성아파트입구,126.9325423,37.55171232
113900092,14694,대흥세양아파트,126.9447882,37.54490936
101900027,14700,아현1동경로당,126.96099,37.55359376
113900093,14712,마포전철역,126.9444963,37.53965189
113900094,14713,공덕삼성3차아파트후문,126.9515177,37.54921781
113900095,14714,고니빌딩,126.9140297,37.55455441
113900096,14715,서강쌍용아파트.광흥창역,126.9302338,37.54796775
113900266,14716,사천고가앞,126.9179185,37.56697754
113900097,14718,원효초등학교,126.950887,37.53626153
113900098,14727,새서울의원,126.9071205,37.55116728
113900099,14738,창전삼성아파트104동,126.9315421,37.55121476
113900313,14742,와우산로오거리,126.929935,37.55445132
113900100,14743,산울림포스트극장,126.9305317,37.55458235
113900101,14744,국민건강보험공단.마포자이아파트,126.9460713,37.54417901
113900102,14745,성지빌딩,126.9456926,37.54153514
113900103,14746,엘지빌딩,126.953895,37.54833991
113900104,14747,서교동주민센터,126.9153425,37.55477152
113900235,14748,이랜드,126.9315439,37.54924025
113900283,14749,만리동고개,126.9623278,37.55155786
113900105,14750,한강타운.우성아파트16동앞,126.9494988,37.53597333
113900222,14753,공덕전철역,126.9526557,37.54324278
113900250,14754,남경장,126.9098527,37.54878274
113900106,14755,창전삼성아파트107동,126.9309867,37.55081893
113900107,14756,와우공원입구,126.8952342,37.45604141
113900108,14757,염리초등학교,126.9467923,37.54257791
113900109,14758,염리초등학교,126.9470671,37.54268214
113900221,14760,아현동주민센터,126.9531171,37.54711363
113900238,14761,우리은행서교동지점,126.9174078,37.55330522
113900110,14763,마포노인복지관,126.9321867,37.54955576
113900111,14764,공덕동주민센터,126.9602001,37.5505603
113900112,14765,청암대,126.9478992,37.53575917
113900113,14799,성서초등학교,126.9126666,37.55869119
113900310,14804,창전어린이공원,126.9297116,37.55022571
113900311,14805,창전어린이공원,126.9293769,37.55027044
113900114,14808,창전삼성아파트109동,126.9303151,37.55037803
113900115,14809,유관순무용원,126.8952342,37.45604141
113900116,14810,중부여성발전센터,126.9451287,37.54122651
113900117,14812,국민건강보험공단,126.9468813,37.54387499
113900118,14814,공덕전철역,126.9509776,37.54546107
113900119,14832,홍대입구역사거리,126.9210202,37.55467202
113900120,14833,창전현대홈타운,126.9326084,37.55089659
113900121,14834,삼우빌딩,126.9579087,37.54923805
113900122,14835,합정역,126.9146594,37.54996543
113900123,14836,희성교회,126.9141203,37.55682402
113900124,14837,서강유치원,126.8952342,37.45604141
113900125,14838,마포전철역,126.9442935,37.53960592
113900126,14839,한국컴퓨터,126.9449308,37.5449253
113900127,14842,신촌연세병원.기업은행,126.9330546,37.55204481
113900128,14843,공덕동성당,126.957056,37.54824
113900129,14844,우리은행서교동지점,126.9174568,37.5520086
113900239,14845,서교동주민센터.마포신문사,126.9162343,37.55492288
113900130,14846,홍대후문,126.8952342,37.45604141
113900131,14848,대흥태영아파트,126.9430603,37.54589462
113900227,14849,동도중학교.서울디지인고등학교,126.9454756,37.54640535
113900132,14851,서부지원,126.955811,37.5486631
113900133,14852,세븐일레븐,126.9559801,37.54038312
113900240,14853,동교로사거리,126.9198513,37.55570052
113900135,14855,신석초등학교,126.9388075,37.54330562
113900136,14856,굴다리시장,126.9417238,37.54640894
113900137,14858,서교동주민센터,126.9150941,37.55562058
113900138,14859,교보생명,126.939614,37.55587153
113900140,14862,서교푸르지오아파트,126.922677,37.55401855
113900248,14863,홍대입구역,126.9233544,37.55663776
113900141,14864,신수현대아파트.래미안웰스트림,126.9368924,37.54375113
113900142,14865,마포세무서,126.9390235,37.54723943
113900226,14866,대흥역사거리,126.9422869,37.5481234
113000456,14867,신촌역,126.9356871,37.55541581
113900228,14868,이대전철역,126.944712,37.55660037
113900220,14869,마포경찰서,126.9551299,37.55036098
113900143,14870,도화현대1차아파트111동앞,126.954627,37.54124904
113900144,14871,홍대정문,126.9239178,37.55300356
113900241,14872,동교로사거리,126.9198027,37.55578211
113900145,14873,한국출판콘텐츠센터,126.9354772,37.54467203
113900146,14874,신수세양아파트,126.9373214,37.54734721
113900148,14876,서교동교회,126.9192933,37.55173132
113900149,14877,애오개역,126.9562712,37.55266677
113900048,14878,열린마트,126.9517292,37.54224606
113900150,14879,로데오거리,126.92143,37.55079262
113900242,14880,서교동주민센터.마포신문사,126.9161603,37.55499827
113900151,14881,서강수협.신수중학교,126.9324944,37.54543032
113900233,14882,신수동성당.신수동주민센터,126.9347045,37.54743547
113900152,14883,숭문중고등학교후문,126.9453401,37.55209524
113900153,14884,로데오거리,126.9214484,37.55071112
113900154,14885,웨딩타운,126.9510224,37.55699498
113900155,14886,가든호텔.삼성프라자,126.9492346,37.54088905
113900156,14887,희성교회,126.9142366,37.55684138
113900234,14888,광흥창역.서강동주민센터,126.9327361,37.54794927
113900157,14889,화신경로당,126.9459784,37.55347329
113900158,14890,홍대정문,126.9235798,37.55203192
113900159,14891,아현전철역,126.9556197,37.5573196
113900312,14892,아현초등학교,126.9558236,37.55567962
113900139,14893,샛별문방구.마포전철역,126.9476142,37.54010413
113900292,14894,상지초등학교,126.8813473,37.57956432
113000468,14895,합정역,126.9150823,37.55046436
113900160,14896,성서초등학교,126.9128112,37.5586722
113900161,14897,마포소방서,126.9330319,37.55028896
113900229,14898,이대전철역,126.9459233,37.55591252
113900162,14899,홍대정문,126.9248434,37.55313179
113900163,14900,라사라패션직업전문학교,126.9294602,37.55417643
113900164,14901,사천고가앞,126.9174182,37.56702279
113900224,14902,S마트,126.9474491,37.53889704
113900165,14905,경성중고사거리,126.9160308,37.56056633
113900166,14906,서교푸르지오아파트,126.923089,37.55389135
113900167,14907,경의선숲길공원입구,126.9190133,37.56576595
113900168,14908,우성아파트입구,126.9474013,37.53797142
113900169,14910,성미약수터,126.9145312,37.56222094
113000503,14911,홍대입구,126.9223779,37.55446799
113000504,14912,공항철도.홍대입구역,126.9251899,37.55778289
113900171,14913,경성중고후문,126.9201058,37.56439665
113900172,14914,우성아파트3동,126.9473679,37.53661413
113900173,14915,하모니마트,126.9061405,37.55247383
113900174,14916,성모병원사거리,126.9124078,37.56457782
113900175,14917,코오롱아파트사거리,126.9208025,37.56353766
113900287,14918,도화현대1차아파트,126.9552513,37.54048929
113900257,14919,마포한강아이파크아파트,126.9041535,37.55261898
113900176,14920,중동초등학교,126.9106479,37.56654392
113900177,14921,신한은행서교동금융센터점,126.9183919,37.5573357
113900178,14922,경성중고.홍익디자인고,126.9195239,37.56225766
113900179,14923,망원1동파출소,126.902605,37.55365102
113900180,14924,대우미래사랑아파트,126.9170107,37.55668401
113900181,14925,효성약국,126.917737,37.5611793
113900258,14926,화평교회,126.9012464,37.55455666
113900182,14927,성산시영아파트,126.9036611,37.56995348
113900183,14928,한국해양전략연구소,126.9157616,37.55609759
113900294,14929,망원1동파출소,126.9026731,37.55348034
113900184,14930,망원유수지.마포구민체육센터,126.8991907,37.55592682
113900185,14932,서교동주민센터,126.9146449,37.55559483
113900186,14933,창전삼성아파트,126.9327117,37.55153631
113900189,14934,임오빌딩,126.9174311,37.55878855
113900269,14935,월드컵경기장역,126.8982521,37.57380275
113900187,14936,새화빌딩,126.9134792,37.55506433
113900188,14937,신촌이랜드청년주택,126.9314317,37.54944316
113900243,14940,성산초등학교,126.9119608,37.55437336
113900190,14941,우리은행서교동지점,126.9176823,37.55316583
113900191,14942,서강쌍용아파트.광흥창역,126.9301008,37.54798243
113900192,14943,동교로사거리,126.9209804,37.55605096
113900193,14944,동교초등학교,126.9016466,37.55709306
113900194,14946,망원전철역,126.9102013,37.556044
113900195,14947,서교동주민센터,126.9152212,37.5556232
113900196,14948,서강초등학교,126.9263553,37.54773103
113900197,14950,신부파스카아파트,126.900499,37.55879676
113900198,14951,KBS미디어센터,126.8913199,37.5762153
113900199,14952,망원우체국,126.9073052,37.55783338
113900200,14953,홍대후문,126.9254078,37.54774631
113900201,14954,대상아파트,126.8998864,37.5596704
113900275,14955,월드컵파크2단지,126.8902849,37.57522587
113900263,14956,망원동월드컵시장,126.9060105,37.55756145
113900202,14957,상수역,126.9223893,37.54779538
113900203,14958,동원데자뷰아파트,126.8994457,37.56027747
113900204,14959,하나은행망원동지점,126.9047268,37.55729184
113900205,14960,로데오거리,126.9202328,37.54788291
113900261,14961,마포16번종점,126.8989735,37.56093542
113900298,14962,서부면허시험장.월드컵파크8단지,126.8817422,37.57815176
113900264,14963,동교초등학교,126.9029901,37.55693589
113900206,14964,합정동,126.9181735,37.54759206
113900207,14965,당인리발전소,126.9171147,37.54548996
113900208,14966,서일빌딩,126.9159629,37.54555122
113900209,14968,성우맨션,126.9142502,37.54564232
113900015,14969,다운교회,126.9127939,37.54572018
113900210,14971,월드컵경기장역,126.9002442,37.5695249
113900270,14972,마포구청.마포구청역,126.8995348,37.56618904
113900211,14976,우성아파트입구,126.947533,37.53797919
113900259,14977,망원교회,126.9001598,37.55624071
113900212,14978,망원교회,126.9005558,37.55641618
113900249,14979,신촌역,126.9359901,37.55468402
113900268,14981,경성중고사거리,126.9157598,37.56063135
113900295,14982,삼진제약,126.9266542,37.5532063
113900214,14983,한국영화아카데미,126.9294507,37.5542872
113900244,14984,서교동교회,126.9194181,37.5517538
113900271,14985,성산2동주민센터,126.9083701,37.56799777
113900215,14987,월드컵파크7단지,126.8798968,37.58041998
113900236,14988,창전삼성아파트110동,126.9286361,37.54998115
113900230,14989,신촌역,126.9359343,37.55449943
113900282,14990,신촌역,126.9356447,37.55447141
113900281,14991,신촌농협.하나로마트,126.9332506,37.55627807
113900280,14992,기업은행.신촌연세병원,126.9336027,37.55308689
113900279,14993,세븐일레븐,126.9559177,37.54021414
113900278,14994,아현고개,126.946968,37.55673645
113900277,14996,복지마트,126.9009379,37.557954
113900276,14997,복지마트,126.9010904,37.55794791
114000001,15101,홍익병원목동관,126.8639641,37.53072457
114000002,15102,금호어울림.대원칸타빌아파트,126.866335,37.53264465
114000003,15103,목동3단지후문,126.8698848,37.53432577
114000004,15104,영도초등학교,126.8705083,37.53556173
114000005,15105,신목중학교.목동2단지후문,126.8734224,37.53807195
114000006,15106,목동2단지,126.8778975,37.53637799
114000007,15107,목동3단지,126.8759306,37.53461259
114000008,15108,목동4단지상가.목동종합운동장,126.8752972,37.5322664
114000009,15109,목동3.4단지사잇길,126.8718447,37.53271784
114000011,15111,목동사거리,126.8637595,37.5332661
114000012,15112,영도중.강서고입구.기아양서대리점,126.863538,37.53617341
114000013,15113,목동시장.대일고교.배광교회,126.8637601,37.53900958
114000014,15114,신목중학교,126.8723081,37.53727816
114000015,15115,목동3단지,126.8697664,37.53403175
114000016,15116,금호어울림.대원칸타빌아파트,126.867074,37.53280021
114000017,15117,신목동역2번출구,126.8823362,37.54386827
114000018,15118,신목동역1번출구,126.8821777,37.54387467
114000396,15119,경서농협,126.8562906,37.52137635
114000026,15126,목동성원아파트,126.8630984,37.54226758
114000027,15127,목3동주민센터.현대아이파크.실로암안과,126.862302,37.54485211
114000028,15128,목3동시장.강서도서관,126.863842,37.54971358
114000038,15140,월촌초등학교,126.8770478,37.54123872
114000039,15141,월촌초등학교.우성아파트,126.875367,37.54033185
114000040,15142,목원초등학교.서울지방식품의약품안전청,126.8810721,37.54262257
114000434,15143,용왕산,126.874185,37.53891883
114000042,15144,신목동역,126.8815877,37.54601095
114000043,15145,목동한신청구아파트,126.880232,37.54064523
114000044,15146,목동한신청구아파트,126.8802894,37.54072238
114000045,15147,목동1.2단지사잇길,126.8784631,37.53836453
114000046,15148,월촌중학교.목동1단지,126.8821145,37.53786065
114000047,15149,목동YMCA.서울에너지공사,126.882784,37.53888695
114000048,15150,목동YMCA.서울에너지공사,126.8831049,37.53846657
114000049,15151,목동5단지C상가.목동운동장북문,126.8773763,37.53279523
114000050,15152,파리공원,126.8782562,37.53466837
114000051,15153,목동5단지B상가.목5동주민센터,126.8811256,37.53582766
114000052,15154,이대목동병원.목동6단지앞,126.8841473,37.53688339
114000053,15155,목동아파트601동앞.이대병원,126.8832337,37.53588601
114000054,15156,목동아파트5.6단지사잇길.경인초교,126.8838073,37.53287581
114000428,15157,오목교역,126.8764612,37.52503221
114000055,15158,양정고등학교,126.8880196,37.5352529
114000056,15159,목1동주민센터,126.8735591,37.52974532
114000057,15160,목동역.홍익병원,126.8642319,37.52733841
114000058,15161,CBS방송국,126.8742357,37.52786679
114000059,15162,목운초등학교.목운중학교,126.8738897,37.52640095
114000060,15163,목동7단지,126.8703348,37.52832526
114000061,15164,목운초등학교.목운중학교,126.8732623,37.52618193
114000062,15165,목동운동장남문.아이스링크,126.8764021,37.52850159
114000063,15166,목동7단지.종로학원,126.8691457,37.52544858
114000064,15167,목동대학학원,126.8734212,37.52482638
114000065,15168,오목교역.동신한방병원,126.8769145,37.52432281
114000066,15169,갈산초등학교정문,126.8704278,37.51278662
114000067,15170,오목교역.청학스포츠타운,126.8755305,37.52360094
114000068,15171,새마을금고,126.8735823,37.5210968
114000069,15172,신정2동주민센터,126.8713652,37.51906016
114000070,15173,오목교역.동신한방병원,126.8769543,37.52422027
114000071,15174,신목초등학교입구,126.8712694,37.51676144
114000072,15175,목동14단지상가,126.8717782,37.51469335
